,,,,,,,,,,,,,,,,
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
04-01-0264-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO GABRIEL G&R,3A. AVENIDA 2-143 ZONA 7 BUENA VISTA NORTE,41409698,SANDRA NINETH LOPEZ GUTIERREZ,LIC. RUBÉN ANTONIO GÓMEZ PATZÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,CHIMALTENANGO
04-01-0266-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO GABRIEL G&R,3A. AVENIDA 2-143 ZONA 7 BUENA VISTA NORTE,41409698,SANDRA NINETH LOPEZ GUTIERREZ,LIC. RUBÉN ANTONIO GÓMEZ PATZÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,CHIMALTENANGO
04-01-0268-46,04-020,CHIMALTENANGO,CHIMALTENANGO,CENTRO EDUCATIVO MONTE CRISTO,"CASERÍO MONTE CRISTO, ALDEA SAN MARCOS PACOC",49195136,SANDRA NINETH LOPEZ GUTIERREZ,MARÍA MICAELA ZAMORA ABAJ DE CÁRDENAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0271-46,04-029,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE EDUCACIÓN EXTRAESCOLAR MI ESPECIAL TESORO,8A. AVENIDA 1-63 ZONA 6 COLONIA LOS ANONALES,78397564,MARCO TULIO AJQUEJAY PICHIYA,VANESSA KARINA LÓPEZ ALVAREZ DE MARROQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIMALTENANGO
04-01-0655-46,04-020,CHIMALTENANGO,CHIMALTENANGO,INST. PRIVADO MIXTO DE EDUC. DIVERSIFICADA COLEGIO EN COMPUTACION ' E & B',"3a. CALLE 6-108 ZONA 1, COLONIA LAS MAJADAS",78392471,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-1031-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO 'SANTA ANA',2 CALLE 5-40 ZONA 4,78391533,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2270-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO 'PREUNIVERSITARIO',"3A. CALLE 7-54, ZONA 3",78394519,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2272-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO 'PREUNIVERSITARIO',"3A. CALLE 7-54, ZONA 3",78394519,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2278-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO 'LICEO INTEGRAL CIENTIFICO EN COMPUTACION',4A. AVE. 5-80 ZONA 2,78394756,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2287-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO EVANGELICO MIXTO ALPHA Y OMEGA,KM. 58 CARRETERA INTERAMERICANA (INTERIOR 100 METROS),78399790,SANDRA NINETH LOPEZ GUTIERREZ,MARCO TULIO GODOY JORDAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2291-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO EVANGELICO MIXTO AMERICA,6A. AVENIDA 2-17 ZONA 4,,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,SABATINO,CHIMALTENANGO
04-01-2294-46,04-027,CHIMALTENANGO,CHIMALTENANGO,"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""",8A. AVENIDA 3-59 ZONA 2,77741100,JULIO ANTONIO MUTZUTZ CATU,LIC. JOSÉ EDWIN VILLARREAL AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2295-46,04-027,CHIMALTENANGO,CHIMALTENANGO,"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""",8A. AVENIDA 3-59 ZONA 2,77741100,JULIO ANTONIO MUTZUTZ CATU,LIC. JOSÉ EDWIN VILLARREAL AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2322-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO EVANGÉLICO AMÉRICA LATINA,6A. AVENIDA 3-48 ZONA 5,77282600,JULIO ANTONIO MUTZUTZ CATU,AXEL EDUARDO ESTRADA CHÁVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2550-46,04-027,CHIMALTENANGO,CHIMALTENANGO,CENTRO EDUCATIVO 'WASHINGTON',1A. CALLE 6-09 ZONA 4,78391054,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2552-46,04-020,CHIMALTENANGO,CHIMALTENANGO,CENTRO EDUCATIVO CON ORIENTACION VOCACIONAL Y OCUPACIONAL POPO WUJ,KM. 52.5 ATRAS COLONIA QUINTAS LAS VICTORIAS,78393245-78393246,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2556-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO 'APLICADO EN COMPUTACION',"6A. CALLE 4-54 ZONA 1, COLONIA LOS APOSENTOS I",,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2614-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO BASICO DE SALUD 'LIC. CONCEPCION SOLIS IRIARTE',2A. CALLE 1-55 ZONA 2,78397229,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-2671-46,25-000,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),CHIMALTENANGO,,SONIA HAYDEE REYES MONTERROSO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,CHIMALTENANGO
04-01-2699-46,04-027,CHIMALTENANGO,CHIMALTENANGO,"LICEO CIENTIFICO TECNOLOGICO ""EN-GADI""",2A. CALLE 1-73 ZONA 2,78391176,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2715-46,04-020,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ -ASECSA-,6A. CALLE 4-70 ZONA 1 QUINTAS LOS APOSENTOS,78391332-78395850-78395997,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2747-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO MIXTO SANTA ANA,2A. CALLE 5-52 ZONA 4,78391533,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2766-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO LICEO INTEGRAL CIENTIFICO EN COMPUTACION,4A. AVENIDA 5-80 ZONA 2,78394756,SANDRA NINETH LOPEZ GUTIERREZ,JOSE ALBERTO TAGUAL CHAVAC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2767-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO LICEO INTEGRAL CIENTIFICO EN COMPUTACION,4A. AVENIDA 5-80 ZONA 2,78392456,SANDRA NINETH LOPEZ GUTIERREZ,JOSE ALBERTO TAGUAL CHAVAC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2790-46,04-020,CHIMALTENANGO,CHIMALTENANGO,"COLEGIO ""MARÍA INMACULADA""","DIAGONAL 1, 7-131 ZONA 8, ALDEA BUENA VISTA",78391591,SANDRA NINETH LOPEZ GUTIERREZ,MARÍA CARMEN MARCELINA MARTINEZ OLARTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2796-46,04-028,CHIMALTENANGO,CHIMALTENANGO,ESCUELA NORMAL DE EDUCACION BILINGUE INTERCULTURAL RUK U X WAQXAQI Q ANIL (ESENCIA DE LAS OCHO SEMILLAS),FINCA LA ALAMEDA,78394039,MARILENA HERNANDEZ CABRERA,,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2827-46,04-027,CHIMALTENANGO,CHIMALTENANGO,"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""",8A. AVENIDA 3-59 ZONA 2,77741100,JULIO ANTONIO MUTZUTZ CATU,LIC. JOSÉ EDWIN VILLARREAL AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2835-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,"LOTE NO. 87, ZONA 1, RESIDENCIALES ""QUINTAS LOS APOSENTOS"" AVENIDA LOS APOSENTOS Y 8A. CALLE",78404743,SANDRA NINETH LOPEZ GUTIERREZ,SANDRA NOEMI ORTIZ ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2836-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,"LOTE NO. 87, ZONA 1, RESIDENCIALES ""QUINTAS LOS APOSENTOS"" AVENIDA LOS APOSENTOS Y 8A. CALLE",78404743,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-2839-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,"LOTE NO. 87, ZONA 1, RESIDENCIALES ""QUINTAS LOS APOSENTOS"" AVENIDA LOS APOSENTOS Y 8A. CALLE",78396163,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2840-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,"LOTE NO. 87, ZONA 1, RESIDENCIALES ""QUINTAS LOS APOSENTOS"" AVENIDA LOS APOSENTOS Y 8A. CALLE",78396163,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2870-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO MESOAMERICANO,KM. 2.5 CARRETERA A SAN MARTIN JILOTEPEQUE ALDEA SANTA ISABEL,78397225-78397226,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2895-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA,"6A. AVENIDA Y 1A. CALLE, NO. 126 ZONA 5",78491919,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2897-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA,"6A. AVENIDA Y 1A. CALLE, NO. 126 ZONA 5",78491919,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2900-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA,"6A. AVENIDA Y 1A. CALLE, NO. 126 ZONA 5",78491919,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2901-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA,"6A. AVENIDA Y 1A. CALLE, NO. 126 ZONA 5",78491919,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2934-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO MIXTO SANTA ANA,2A. CALLE 5-52 ZONA 4,78391533,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2941-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO TECNOLOGICO BILINGUE CUAUHTEMALLAN DE CHIMALTENANGO,2A. CALLE 4-70 ZONA 4,79370528,SANDRA NINETH LOPEZ GUTIERREZ,THELMA DOLORES ECHEVERRÍA MORALES DE LANCERIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2942-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO TECNOLOGICO BILINGUE CUAUHTEMALLAN DE CHIMALTENANGO,2A. CALLE 4-70 ZONA 4,79370528,SANDRA NINETH LOPEZ GUTIERREZ,THELMA DOLORES ECHEVERRÍA MORALES DE LANCERIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2943-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO TECNOLOGICO BILINGUE CUAUHTEMALLAN DE CHIMALTENANGO,2A. CALLE 4-70 ZONA 4,79370528,SANDRA NINETH LOPEZ GUTIERREZ,THELMA DOLORES ECHEVERRÍA MORALES DE LANCERIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-2944-46,04-020,CHIMALTENANGO,CHIMALTENANGO,LICEO TECNOLOGICO BILINGUE CUAUHTEMALLAN DE CHIMALTENANGO,2A. CALLE 4-70 ZONA 4,79370528,SANDRA NINETH LOPEZ GUTIERREZ,THELMA DOLORES ECHEVERRÍA MORALES DE LANCERIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2957-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO CIENTIFICO INTEGRAL RENACIMIENTO,6AV. 2-17 ZONA 4,78399859,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2958-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO CIENTIFICO INTEGRAL RENACIMIENTO,6AV 2-17 ZONA 4,8396844 2194339,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-2961-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO CIENTIFICO INTEGRAL RENACIMIENTO,6AV. 2-17 ZONA 4,78399859,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2963-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO CIENTIFICO INTEGRAL RENACIMIENTO,6AV. 2-17 ZONA 4,78396844-52194339,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2964-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO CIENTIFICO INTEGRAL RENACIMIENTO(MADUREZ),6AV. 2-17 ZONA 4,78396844-52194339,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2983-46,04-028,CHIMALTENANGO,CHIMALTENANGO,ESCUELA NORMAL BILINGUE INTERCULTURAL,FINCA LA ALAMEDA,,MARILENA HERNANDEZ CABRERA,,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-2994-46,04-020,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES MILENIUM,2A. CALLE 3-40 ZONA 3,78392709-78396701-78396702,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2996-46,04-027,CHIMALTENANGO,CHIMALTENANGO,"LICEO CIENTIFICO TECNOLOGICO ""EN-GADI""",2A. CALLE 1-73 ZONA 2,78391176,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2997-46,04-027,CHIMALTENANGO,CHIMALTENANGO,"LICEO CIENTIFICO TECNOLOGICO ""EN-GADI""",2A. CALLE 1-73 ZONA 2,78391176,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-3018-46,04-027,CHIMALTENANGO,CHIMALTENANGO,"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH. """,8A. AVENIDA 3-59 ZONA 2,77741100,JULIO ANTONIO MUTZUTZ CATU,LIC. JOSÉ EDWIN VILLARREAL AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-3036-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO CATOLICO EL SAGRADO CORAZÓN DE JESÚS,2A. CALLE 3-68 ZONA 1,50203929,JULIO ANTONIO MUTZUTZ CATU,MARGARITO GUANTÁ COLÓ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-3066-46,04-027,CHIMALTENANGO,CHIMALTENANGO,TECNOLOGICO PRE-UNIVERSITARIO,3ERA. CALLE 7-54 ZONA 3,78394519,JULIO ANTONIO MUTZUTZ CATU,EDNA YESENIA GONZÁLEZ ROCA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-3067-46,04-027,CHIMALTENANGO,CHIMALTENANGO,TECNOLOGICO PREUNIVERSITARIO,3ERA. CALLE 7-54 ZONA 3,78394519,JULIO ANTONIO MUTZUTZ CATU,EDNA YESENIA GONZÁLEZ ROCA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-3068-46,04-027,CHIMALTENANGO,CHIMALTENANGO,TECNOLOGICO PREUNIVERSITARIO,3ERA. CALLE 7-54 ZONA 3,78394519,JULIO ANTONIO MUTZUTZ CATU,EDNA YESENIA GONZÁLEZ ROCA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-3069-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO PRIVADO DE BACHILLERATO,6AV. 7-07 ZONA 1,8392658,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-3071-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO PRIVADO DE BACHILLERATO,6AV. 7-07 ZONA 1,8392658,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,FIN DE SEMANA,CHIMALTENANGO
04-01-3076-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO TECNICO INDUSTRIAL,"9A. CALLE DE LOS CLAVELES 3-76 ZONA 1, QUINTAS LOS APOSENTOS",78396913,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-3083-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO SPENCER W. KIMBALL,KM. 2.5 CARRETERA A SAN MARTIN JILOTEPEQUE,52025193,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-3086-46,04-027,CHIMALTENANGO,CHIMALTENANGO,"LICEO CIENTIFICO TECNOLOGICO ""EN-GADI""",2A. CALLE 1-73 ZONA 2,78391176,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-3096-46,04-003,CHIMALTENANGO,CHIMALTENANGO,ESCUELA NACIONAL DE FORMACION SECRETARIAL ADSCRITA A LA ESCUELA NACIONAL DE CIENCIAS COMERCIALES LEONIDAS MENCOS AVILA,1A. CALLE 9-30 ZONA 3,78396809,AZUCENA CONCEPCION MARROQUIN ACEITUNO DE REYES,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-3127-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO INTEGRAL CHIMALTECO,"3A. CALLE 3-13 ZONA 3, COLONIA SAN JOSE LAS FLORES",78393245,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-3173-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO EVANGÉLICO AMÉRICA LATINA,6A. AVENIDA 3-48 ZONA 5,77282600,JULIO ANTONIO MUTZUTZ CATU,AXEL EDUARDO ESTRADA CHÁVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-3231-46,04-020,CHIMALTENANGO,CHIMALTENANGO,ESCUELA DE CIENCIAS ECONOMICO CONTABLES Y COMERCIALES DR. JUAN JOSE AREVALO BERMEJO,2A. AVENIDA 12A-84 LA ALAMEDA ZONA 1,58758080,SANDRA NINETH LOPEZ GUTIERREZ,MILVIA SUZZELLI BATZÍN HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-3245-46,04-027,CHIMALTENANGO,CHIMALTENANGO,TECNOLOGICO PREUNIVERSITARIO,3A. CALLE 7-54 ZONA 3,78394519,JULIO ANTONIO MUTZUTZ CATU,EDNA YESENIA GONZÁLEZ ROCA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-3253-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO TECNICO INDUSTRIAL,"9A. CALLE DE LOS CLAVELES 3-76 ZONA 1, QUINTAS LOS APOSENTOS",78396913,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-3254-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO TECNICO INDUSTRIAL,"9A. CALLE DE LOS CLAVELES 3-76 ZONA 1, QUINTAS LOS APOSENTOS",78396913,JULIO ANTONIO MUTZUTZ CATU,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
