CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
14-09-0068-46,14-047,QUICHE,SAN PEDRO JOCOPILAS,"CENTRO EDUCATIVO MIXTO BILINGUE INTERCULTURAL UNO JB AL XOKOPILA , CEMBI","CANTON CENTRAL, SALIDA AL CANTON CHITUCUR I",49179596,LUIS FERNANDO GIL GONZALEZ,SANTA GRAVE TAMUP DE ORDOхZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-09-0074-46,14-047,QUICHE,SAN PEDRO JOCOPILAS,COLEGIO MIXTO INTERCULTURAL BILING܅ SAN JOSɼ/td>,ALDEA SAN JOSɠEL TUNAL,58095787,LUIS FERNANDO GIL GONZALEZ,ZOILA HAYDɅ FLORES GUTIERREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-10-0056-46,14-053,QUICHE,CUNEN,COLEGIO EVANGELICO MIXTO CHIUL-CEMC,ALDEA CHIUL,,JACINTO HERNANDEZ BOTON,CARLOS ALFREDO ESCOBAR RIVAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-10-0059-46,14-053,QUICHE,CUNEN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SAN JUAN,,JACINTO HERNANDEZ BOTON,AGUSTIN PU RODRIGUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-10-0077-46,14-013,QUICHE,CUNEN,"COLEGIO MIXTO BILING܅ INTERCULTURAL ""HERMANO OSCAR AZMITIA""",BARRRIO SAN FRANCISCO,31406438,TOMAS GARCIA PEREZ,MIGUEL ANGEL CAMAJ|/td>,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-10-0078-46,14-013,QUICHE,CUNEN,"COLEGIO MIXTO BILING܅ INTERCULTURAL ""HERMANO OSCAR AZMITIA""",BARRRIO SAN FRANCISCO,31406438,TOMAS GARCIA PEREZ,MIGUEL ANGEL CAMAJ|/td>,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,NOCTURNA,DIARIO(REGULAR),QUICHɼ/td>
14-10-0079-46,14-013,QUICHE,CUNEN,"COLEGIO MIXTO BILING܅ INTERCULTURAL ""HERMANO OSCAR AZMITIA""",BARRRIO SAN FRANCISCO,77555208,TOMAS GARCIA PEREZ,MIGUEL ANGEL CAMAJ|/td>,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,NOCTURNA,DIARIO(REGULAR),QUICHɼ/td>
14-10-0092-46,14-013,QUICHE,CUNEN,"COLEGIO MIXTO BILING܅ INTERCULTURAL"" HERMANO OSCAR AZMITIA",AREA URBANA,77555208,TOMAS GARCIA PEREZ,MIGUEL ANGEL CAMAJ`CABRERA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,NOCTURNA,DIARIO(REGULAR),QUICHɼ/td>
14-10-4571-46,14-013,QUICHE,CUNEN,"COLEGIO MIXTO BILINGUE INTERCULTURAL ""HERMANO OSCAR AZMITIA""",BARRIO SAN FRANCISCO,58230024,TOMAS GARCIA PEREZ,MIGUEL ANGEL CAMAJA CABRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-11-0043-46,14-015,QUICHE,SAN JUAN COTZAL,COLEGIO TECNOLOGICO INTEGRAL IBOAC,CANTON TIXAXCAP,51287718,BAYRON ROLANDO VILLATORO NORIEGA,NICOLS GARĆ GARĆ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-11-0045-46,14-015,QUICHE,SAN JUAN COTZAL,INSTITUTO MUNICIPAL DE EDUCACION BSICA Y BACHILLERATO POR MADUREZ SAN JUAN,CANTӎ TUCORAL,57259956,BAYRON ROLANDO VILLATORO NORIEGA,TOMAS CHAMAY AGUILAR,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-11-5000-46,14-042,QUICHE,SAN JUAN COTZAL,INSTITUTO NORMAL MIXTO DIVERSIFICADO POR COOPERATIVA,CANTON TUCORAL,31105132,MARTA CELIA VENTURA RAMIREZ,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-12-0058-46,14-039,QUICHE,JOYABAJ,"COLEGIO EVANGELICO METODISTA ""BEREA""",LOTIFICACION LOS ROBLES,50484996,ANA ESTER URIZAR GIL DE VILLATORO,ARSENIA MARISOL JIMɎEZ HERRERA PɒEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-12-0059-46,14-017,QUICHE,JOYABAJ,INSTITUTO TECNOLOGICO DE ESTUDIOS AVANZADOS JOYABAJ,BARRIO LA DEMOCRACIA,42169753,CLEMENTE SANCHEZ MARROQUIN,EDGAR LEONEL CABRERA MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-12-0083-46,14-048,QUICHE,JOYABAJ,INSTITUTO PRIVADO MIXTO JOYABAJ,BARRIO LA LIBERTAD,54828583,ANA ESTER URIZAR GIL DE VILLATORO,EUBELIO AROLDO SOTO SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-12-0106-46,14-042,QUICHE,JOYABAJ,INSTITUTO DIVERSIFICADO POR COOPERATIVA FLORENCIO CARRASCOZA,BARRIO LA LIBERTAD,30441452,MARTA CELIA VENTURA RAMIREZ,HIPOLITA ANGELICA SANTOS QUIROA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-12-0113-46,14-048,QUICHE,JOYABAJ,INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA,CASER͏ LOS LLANOS,40498548,ANA ESTER URIZAR GIL DE VILLATORO,FRANCISCA MARIBEL DUBON LARIOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-12-0122-46,14-048,QUICHE,JOYABAJ,"LICEO PRIVADO ""SANTA MAŔ""",BARRIO LA LIBERTAD,59353501,ANA ESTER URIZAR GIL DE VILLATORO,EUBELIO AROLDO SOTO SANTOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-12-0125-46,14-048,QUICHE,JOYABAJ,"LICEO PRIVADO ""SANTA MARIA""",BARRIO LA LIBERTAD,59353501,ANA ESTER URIZAR GIL DE VILLATORO,EUBELIO AROLDO SOTO SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-12-0501-46,14-017,QUICHE,JOYABAJ,ESCUELA PARTICULAR MIXTA JOYABATECA DE CIENCIAS COMERCIALES,BARRIO CENTRAL,77559379,CLEMENTE SANCHEZ MARROQUIN,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-12-1093-46,14-048,QUICHE,JOYABAJ,INSTITUTO PRIVADO MIXTO JOYABAJ,BARRIO LA LIBERTAD,59353501,ANA ESTER URIZAR GIL DE VILLATORO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-0001-46,14-049,QUICHE,NEBAJ,CENTRO DE ESTUDIOS AVANZADOS P & C,3A. AV. 10-30 ZONA 5,77560014,JACINTO GOMEZ CEDILLO,ENRIQUE POL SAQUIC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-0068-46,14-049,QUICHE,NEBAJ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON VICOTZ,49420095,JACINTO GOMEZ CEDILLO,AROLDO RIVAS PɒEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-0095-46,14-019,QUICHE,NEBAJ,"COLEGIO PRIVADO MIXTO ""JESUS RUANO MORENO""",CANTON XOLACUL,30839684,FERNANDO PEDRO LOPEZ DE LEON,JESړ BRITO RAYMUNDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-0100-46,14-020,QUICHE,NEBAJ,CENTRO DE EDUCACION MIXTO DE DIVERSIFICADO IXIL -CEMDI-,ALDEA SALQUIL GRANDE,46415714,FELIX GASPAR CEDILLO CETO,LEONEL JACINTO CETO BRITO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-0114-46,14-019,QUICHE,NEBAJ,COLEGIO CRISTIANO NICOLS,CANTӎ JOLOPXAN,30355886,FERNANDO PEDRO LOPEZ DE LEON,WILMAR RODOLGO VELSQUEZ PALACIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-0118-46,14-019,QUICHE,NEBAJ,"COLEGIO PRIVADO MIXTO ""JESړ RUANO MORENO""",CANTӎ XOLACUL,30839684,FERNANDO PEDRO LOPEZ DE LEON,JESUS BRITO RAYMUNDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-13-0120-46,14-049,QUICHE,NEBAJ,INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA,CANTӎ VICOTZ,30187735,JACINTO GOMEZ CEDILLO,AROLDO RIVAS PɒEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHɼ/td>
14-13-0956-46,14-036,QUICHE,NEBAJ,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'JESUS RUANO MORENO',CANTON XOLACUL,77560020,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-1096-46,,QUICHE,NEBAJ,EORM,ALDEA XECOTZ,,,,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-4572-46,14-020,QUICHE,NEBAJ,INSTITUTO MIXTO DIVERSIFICADO IXIL,CANTON SIMOCOL,77558103,FELIX GASPAR CEDILLO CETO,FULGENCIO ANDRɓ TERRAZA DE LEӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-5279-46,14-019,QUICHE,NEBAJ,COLEGIO PRIVADO MIXTO MOLINA CASTILLO,CABECERA MUNICIPAL,50939694,FERNANDO PEDRO LOPEZ DE LEON,JULIO FABIN ABAC DE LEӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-5422-46,14-018,QUICHE,NEBAJ,"ESCUELA NORMAL BILINGUE INTERCULTURAL IXIL, CHUSBAL TU YOLBAL ITUXH MAM KUKUY, OXLAVAL TXII",CANTON XOLACUL ZONA 3,53068315,ARACELY GENOVEVA CHITOP AGUARE,MARIO ABRAHAM CHEL MATӍ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-5489-46,14-018,QUICHE,NEBAJ,COLEGIO EVANGELICO MIXTO BETHANIA,CANTON JACTZAL,51402302,ARACELY GENOVEVA CHITOP AGUARE,JOSE SANTIAGO SOL͓,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-5665-46,14-049,QUICHE,NEBAJ,CENTRO DE ESTUDIOS INTEGRADOS TECNOLOGICO NEBAJ,CABECERA MUNICIPAL,30049885,JACINTO GOMEZ CEDILLO,DIEGO CHVEZ GUZARO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-13-6090-46,14-036,QUICHE,NEBAJ,CENTRO DE ESTUDIOS AVANZADOS P&C,3A. AV. 10-30 ZONA 5,77560133,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),QUICHɼ/td>
14-14-0024-46,14-022,QUICHE,SAN ANDRES SAJCABAJA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,1A. AVENIDA 1-29 ZONA 1,33390301,FERNANDO ROGELIO LOPEZ GALINDO,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-14-0040-46,14-036,QUICHE,SAN ANDRES SAJCABAJA,INSTITUTO NORMAL MIXTO SAN ANDRES,1RA. AV. 2-27 ZONA 1,59712633,GONZALO VENTURA LUX,FELIPE VILLATORO MENEDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-14-0063-46,14-036,QUICHE,SAN ANDRES SAJCABAJA,"INSTITUTO NORMAL MIXTO ""SAN ANDRɓ""","1RA. AVENIDA 2-27, ZONA 1",59712633,GONZALO VENTURA LUX,FELIPE VILLATORO MENɎDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-14-5492-46,14-036,QUICHE,SAN ANDRES SAJCABAJA,INSTITUTO NORMAL MIXTO SAN ANDRES,1A. AV. 2-27 ZONA 1,59712633,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-0103-46,14-045,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAQUIXPEC,48805993,SILVERIO CHOC TOC,---,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-0104-46,14-045,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAN ANTONIO LA NUEVA ESPERANZA,,SILVERIO CHOC TOC,---,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-0214-46,14-042,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA MARIO DEL VALLE,ALDEA LANCETILLO LA PARROQUIA,51519120,MARTA CELIA VENTURA RAMIREZ,ANGEL TIPAZ JUAREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-0215-46,14-025,QUICHE,SAN MIGUEL USPANTAN,LICEO MIXTO SAN MIGUEL,SAN MIGUEL USPANTAN,45054092,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,JUAN VENTURA SOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-15-0217-46,14-025,QUICHE,SAN MIGUEL USPANTAN,LICEO MIXTO SAN MIGUEL,SAN MIGUEL USPANTAN,45054092,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,JUAN VENTURA SOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-15-0220-46,14-042,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO MIXTO DE EDUCACIӎ DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA SAN ANTONIO LA NUEVA ESPERANZA,40327389,MARTA CELIA VENTURA RAMIREZ,LUCIANO ALVAREZ SANTIAGO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-0232-46,14-024,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO MUNICIPAL DE MAGISTERIO BILING܅ INTERCULTURAL USPANTEKO,USPANTAN,45740035,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,INGRID US MɎDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-0235-46,14-024,QUICHE,SAN MIGUEL USPANTAN,"COLEGIO EVANGɌICO METODISTA ""MARANATHA""",4A. AVENIDA 7A. CALLE ZONA 1,79518432,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,RONY GAMALIEL RODAS GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-0249-46,14-025,QUICHE,SAN MIGUEL USPANTAN,"COLEGIO EVANGɌICO METODISTA ""MARANATHA""",7A. AVENIDA Y 4A. CALLE ZONA 1,79518432,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,RONY GAMALIEL RODAS GARĆ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-0250-46,14-045,QUICHE,SAN MIGUEL USPANTAN,CENTRO EDUCATIVO PRIVADO TALITA KUMI,ALDEA CAMPAMAC,79515610,SILVERIO CHOC TOC,PABLO LӐEZ RAYMUNDO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-0251-46,14-045,QUICHE,SAN MIGUEL USPANTAN,CENTRO EDUCATIVO PRIVADO TALITA KUMI,ALDEA CAMPAMAC,79515610,SILVERIO CHOC TOC,PABLO LӐEZ RAYMUNDO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-4573-46,14-023,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO TECNICO MAYA EN RECURSOS NATURALES,6A. AVENIDA Y 4A. CALLE ESQUINA ZONA 1,41453127,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,WILMA ELIZABETH CAAL CAAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHɼ/td>
14-15-5319-46,14-024,QUICHE,SAN MIGUEL USPANTAN,COLEGIO EVANGELICO METODISTA MARANATHA,4A. AVENIDA Y 7A. CALLE ZONA 1,79518432,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,RONY GAMALIEL RODAS GARĆ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHɼ/td>
14-15-5412-46,14-024,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO MUNICIPAL DE MAGISTERIO BILINGUE INTERCULTURAL USPANTEKO,4A. AVENIDA 3-36 ZONA 2,40210674,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-15-6099-46,14-023,QUICHE,SAN MIGUEL USPANTAN,INSTITUTO TECNOLOGICO DE ESTUDIOS AVANZADOS USPANTAN,CABECERA MUNICIPAL,45054092,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-16-0093-46,14-026,QUICHE,SACAPULAS,INSTITUTO MUNICIPAL DE SACAPULAS -IMSAC-,CASER͏ CHUPACAY,58808845,ARDANY HERMENEGILDO SANTOS ESCOBAR,JOSɠPɒEZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-16-5259-46,14-040,QUICHE,SACAPULAS,LICEO SACAPULAS,BARRIO SAN FRANCISCO,57302956,JAVIER LUX CHIVALAN,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-16-5260-46,14-026,QUICHE,SACAPULAS,COLEGIO PRIVADO MIXTO BILINGUE TUJAAL,BARRIO SAN SEBASTIAN,40217500,ARDANY HERMENEGILDO SANTOS ESCOBAR,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-18-0004-46,14-029,QUICHE,CANILLA,CENTRO EDUCATIVO PLURICULTURAL,4TA CALLE 3-25 ZONA 4,56299833,FRANCISCO VICENTE ICHOP,EDY JOSELO MARTINEZ ASPUAC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-18-0032-46,14-029,QUICHE,CANILLA,"INSTITUTO PRIVADO DE EDUCACIӎ DIVERSIFICADO ""ADONAI""",CANILL|/td>,30318848,FRANCISCO VICENTE ICHOP,GREGORY MARK WALTON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-18-0038-46,14-037,QUICHE,CANILLA,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX-,1A. AV. 5-31 ZONA 3,45680836,GREGORIO LOL HERNANDEZ,ELIEZER UZIAS RODR͇UEZ SICAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-18-5508-46,14-029,QUICHE,CANILLA,'INSTITUTO MUNICIPAL DE MAGISTERIO INTERCULTURAL',"1A. AVENIDA 5-31 ZONA 3, CANILLA",30967980,FRANCISCO VICENTE ICHOP,,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-19-0055-46,14-050,QUICHE,CHICAMAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,"BARRIO SAN PEDRO BELEJU, ALDEA BELEJU",32233166,FRANCISCO ICAL JOM,MARCO ANTONIO GAMARRO HERNNDEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-19-0079-46,14-030,QUICHE,CHICAMAN,INSTITUTO TECNOLӇICO MUNICIPAL DE CHICAMN,"4A. AVENIDA 1-62 ZONA 1, CHICHICAMN",30265944,JOSE ALBERTO HERNANDEZ GAMARRO,GUANER ALFONSO VSQUEZ LEMUS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-19-0081-46,14-050,QUICHE,CHICAMAN,INSTITUTO MUNICIPAL DE EDUCACIӎ DIVERSIFICADA BELEJڼ/td>,"BARRIO SAN SEBASTIN, ALDEA BELEJڼ/td>",31539594,FRANCISCO ICAL JOM,RICARDO MORN VIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-19-0084-46,14-030,QUICHE,CHICAMAN,"""COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMN""",3A. CALLE 3-30 ZONA 2,58878991,JOSE ALBERTO HERNANDEZ GAMARRO,WILSON SOBERANIZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-19-0085-46,14-030,QUICHE,CHICAMAN,"""COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMN""",3A. CALLE 3-30 ZONA 2,58878991,JOSE ALBERTO HERNANDEZ GAMARRO,WILSON SOBERNIZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-19-0089-46,14-050,QUICHE,CHICAMAN,"COLEGIO MULTILING܅ INTERCULTURAL TECNOLӇICO PAJUIL JUAN JOSɠARɖALO BERMEJO ""COMITEC-PAJUIL""",ALDEA PAJUIL,30305216,FRANCISCO ICAL JOM,CARLOS LEM CAC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-19-5511-46,14-042,QUICHE,CHICAMAN,INSTITUTO NORMAL MIXTO DIVERSIFICADO POR COOPERATIVA,"4A. AV. 1-62 ZONA 1, CHICAMAN",77633770,MARTA CELIA VENTURA RAMIREZ,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0124-46,14-051,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,58908465,LUIS ANTULIO MATEO PASCUAL,HECTOR ALFONSO BEB CAAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0126-46,14-051,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,58908465,LUIS ANTULIO MATEO PASCUAL,HECTOR ALFONSO BEB CAAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-20-0130-46,14-033,QUICHE,IXCAN,CENTRO EDUCATIVO ASOCIACION DE MAESTRO DE EDUCACION RURAL DE GUATEMALA AMERG-IXCAN,"ZONA 1, PLAYA GRANDE",58747049,APOLONIO GONZALEZ,MAURICIO YAT LUC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
